date,appliances,lights,avg_temp,avg_humidity,t_out,press_mm_hg,rh_out,windspeed,visibility,tdewpoint
2016-01-12 09:30:00,30,0,17.0362962962888889,51.7912962963000000,5.0500000000,742.5500000000,91.0000000000,5.0000000000,34.5000000000,3.6500000000
2016-01-12 09:40:00,40,0,17.0199999999888889,51.5711111111000000,5.1333333333,742.6333333333,91.0000000000,5.0000000000,32.6666666667,3.7333333333
2016-01-12 09:50:00,30,0,17.0325925925888889,51.4870370370444444,5.2166666667,742.7166666667,91.0000000000,5.0000000000,30.8333333333,3.8166666667
2016-01-12 10:00:00,260,0,17.0503703703666667,51.4144444444333333,5.3000000000,742.8000000000,91.0000000000,5.0000000000,29.0000000000,3.9000000000
2016-01-12 10:10:00,500,0,17.0677777777777778,51.3988888889000000,5.4833333333,742.8833333333,90.1666666667,5.0000000000,30.8333333333,3.9500000000
2016-01-12 10:20:00,450,0,17.1262962963000000,51.6407407407333333,5.6666666667,742.9666666667,89.3333333333,5.0000000000,32.6666666667,4.0000000000
2016-01-12 10:30:00,50,10,17.1922222222222222,51.7448148148000000,5.8500000000,743.0500000000,88.5000000000,5.0000000000,34.5000000000,4.0500000000
2016-01-12 10:40:00,60,0,17.2762962962777778,51.5996296296333333,6.0333333333,743.1333333333,87.6666666667,5.0000000000,36.3333333333,4.1000000000
2016-01-12 10:50:00,60,0,17.2944444444444444,51.4240740740777778,6.2166666667,743.2166666667,86.8333333333,5.0000000000,38.1666666667,4.1500000000
2016-01-12 11:00:00,50,0,17.3188888888777778,51.3020370370444444,6.4000000000,743.3000000000,86.0000000000,5.0000000000,40.0000000000,4.2000000000
2016-01-12 11:10:00,50,0,17.3918518518555556,51.2200000000111111,6.5000000000,743.3333333333,85.1666666667,5.3333333333,38.0000000000,4.1666666667
2016-01-12 11:20:00,50,0,17.3862962963000000,50.9792592592555556,6.6000000000,743.3666666667,84.3333333333,5.6666666667,36.0000000000,4.1333333333
2016-01-12 11:30:00,60,0,17.4038888888888889,50.8811111111000000,6.7000000000,743.4000000000,83.5000000000,6.0000000000,34.0000000000,4.1000000000
2016-01-12 11:40:00,60,0,17.4324074074111111,50.6616666666666667,6.8000000000,743.4333333333,82.6666666667,6.3333333333,32.0000000000,4.0666666667
2016-01-12 11:50:00,60,0,17.4551851851777778,50.2846296296333333,6.9000000000,743.4666666667,81.8333333333,6.6666666667,30.0000000000,4.0333333333
2016-01-12 12:00:00,60,0,17.4837037037000000,49.9607407407444444,7.0000000000,743.5000000000,81.0000000000,7.0000000000,28.0000000000,4.0000000000
2016-01-12 12:10:00,190,0,17.4967592592555556,49.4859259259222222,7.0833333333,743.5000000000,80.6666666667,7.0000000000,30.0000000000,4.0166666667
2016-01-12 12:20:00,220,0,17.5037037037111111,49.4000000000000000,7.1666666667,743.5000000000,80.3333333333,7.0000000000,32.0000000000,4.0333333333
2016-01-12 12:30:00,170,0,17.5410185185111111,49.2219135802444444,7.2500000000,743.5000000000,80.0000000000,7.0000000000,34.0000000000,4.0500000000
2016-01-12 12:40:00,390,0,17.5533333333333333,49.1940000000000000,7.3333333333,743.5000000000,79.6666666667,7.0000000000,36.0000000000,4.0666666667
2016-01-12 12:50:00,90,0,17.5559259259222222,49.1334814814777778,7.4166666667,743.5000000000,79.3333333333,7.0000000000,38.0000000000,4.0833333333
2016-01-12 13:00:00,60,0,17.5781481481555556,49.1788888888888889,7.5000000000,743.5000000000,79.0000000000,7.0000000000,40.0000000000,4.1000000000
2016-01-12 13:10:00,290,0,17.5288888889000000,49.0741666666666667,7.4166666667,743.5000000000,79.3333333333,7.1666666667,40.0000000000,4.0666666667
2016-01-12 13:20:00,130,0,17.5288888889000000,49.0320138888888889,7.3333333333,743.5000000000,79.6666666667,7.3333333333,40.0000000000,4.0333333333
2016-01-12 13:30:00,140,0,17.5314814814888889,48.7642592592444444,7.2500000000,743.5000000000,80.0000000000,7.5000000000,40.0000000000,4.0000000000
2016-01-12 13:40:00,240,0,17.5033333333333333,48.5894135802555556,7.1666666667,743.5000000000,80.3333333333,7.6666666667,40.0000000000,3.9666666667
2016-01-12 13:50:00,50,0,17.5164814814777778,48.5967813051111111,7.0833333333,743.5000000000,80.6666666667,7.8333333333,40.0000000000,3.9333333333
2016-01-12 14:00:00,60,0,17.5386419753111111,48.3705185185222222,7.0000000000,743.5000000000,81.0000000000,8.0000000000,40.0000000000,3.9000000000
2016-01-12 14:10:00,60,0,17.5359259259222222,48.2054444444444444,6.9833333333,743.5500000000,80.1666666667,7.5000000000,40.0000000000,3.7333333333
2016-01-12 14:20:00,60,0,17.5218518518444444,48.1629629629555556,6.9666666667,743.6000000000,79.3333333333,7.0000000000,40.0000000000,3.5666666667
2016-01-12 14:30:00,370,0,17.4794444444444444,48.2218518518555556,6.9500000000,743.6500000000,78.5000000000,6.5000000000,40.0000000000,3.4000000000
2016-01-12 14:40:00,200,0,17.4372222222222222,48.2233333333333333,6.9333333333,743.7000000000,77.6666666667,6.0000000000,40.0000000000,3.2333333333
2016-01-12 14:50:00,70,0,17.4055555555666667,48.3237037037000000,6.9166666667,743.7500000000,76.8333333333,5.5000000000,40.0000000000,3.0666666667
2016-01-12 15:00:00,50,0,17.3991666666666667,48.3692592592666667,6.9000000000,743.8000000000,76.0000000000,5.0000000000,40.0000000000,2.9000000000
2016-01-12 15:10:00,40,0,17.3629629629555556,48.2918518518555556,6.8000000000,743.8166666667,77.0000000000,4.8333333333,40.0000000000,3.0000000000
2016-01-12 15:20:00,40,0,17.3066666666666667,48.2933333333333333,6.7000000000,743.8333333333,78.0000000000,4.6666666667,40.0000000000,3.1000000000
2016-01-12 15:30:00,30,0,17.3587962962888889,48.6545370370333333,6.6000000000,743.8500000000,79.0000000000,4.5000000000,40.0000000000,3.2000000000
2016-01-12 15:40:00,30,0,17.4792592592555556,48.4440740740666667,6.5000000000,743.8666666667,80.0000000000,4.3333333333,40.0000000000,3.3000000000
2016-01-12 15:50:00,30,0,17.5324074074111111,47.8898148148000000,6.4000000000,743.8833333333,81.0000000000,4.1666666667,40.0000000000,3.4000000000
2016-01-12 16:00:00,30,0,17.5491005291000000,47.5806746031666667,6.3000000000,743.9000000000,82.0000000000,4.0000000000,40.0000000000,3.5000000000
2016-01-12 16:10:00,40,0,17.5060157126888889,47.5632098765444444,6.3333333333,743.9500000000,80.8333333333,4.5000000000,38.1666666667,3.3000000000
2016-01-12 16:20:00,50,0,17.4455218855333333,47.3067037037000000,6.3666666667,744.0000000000,79.6666666667,5.0000000000,36.3333333333,3.1000000000
2016-01-12 16:30:00,40,0,17.4098941798888889,47.2470370370333333,6.4000000000,744.0500000000,78.5000000000,5.5000000000,34.5000000000,2.9000000000
2016-01-12 16:40:00,40,0,17.3351296296222222,47.4172180134666667,6.4333333333,744.1000000000,77.3333333333,6.0000000000,32.6666666667,2.7000000000
2016-01-12 16:50:00,40,0,17.3232158119666667,47.4394675926000000,6.4666666667,744.1500000000,76.1666666667,6.5000000000,30.8333333333,2.5000000000
2016-01-12 17:00:00,60,0,17.3013580247000000,47.4733782267111111,6.5000000000,744.2000000000,75.0000000000,7.0000000000,29.0000000000,2.3000000000
2016-01-12 17:10:00,60,10,17.2755555555555556,47.5269949494888889,6.3166666667,744.2833333333,76.6666666667,7.0000000000,30.8333333333,2.4333333333
2016-01-12 17:20:00,210,20,17.2744444444444444,47.5659427609444444,6.1333333333,744.3666666667,78.3333333333,7.0000000000,32.6666666667,2.5666666667
2016-01-12 17:30:00,380,20,17.2526038159333333,47.7682154882222222,5.9500000000,744.4500000000,80.0000000000,7.0000000000,34.5000000000,2.7000000000
2016-01-12 17:40:00,370,40,17.2488888888777778,48.0941666666666667,5.7666666667,744.5333333333,81.6666666667,7.0000000000,36.3333333333,2.8333333333
2016-01-12 17:50:00,230,30,17.2481481481555556,48.4540740740777778,5.5833333333,744.6166666667,83.3333333333,7.0000000000,38.1666666667,2.9666666667
2016-01-12 18:00:00,80,40,17.2559259259222222,48.7001851851777778,5.4000000000,744.7000000000,85.0000000000,7.0000000000,40.0000000000,3.1000000000
2016-01-12 18:10:00,90,30,17.2588888888888889,48.7914814815111111,5.3000000000,744.7500000000,86.0000000000,6.8333333333,40.0000000000,3.1500000000
2016-01-12 18:20:00,70,20,17.2550000000000000,48.8985185185111111,5.2000000000,744.8000000000,87.0000000000,6.6666666667,40.0000000000,3.2000000000
2016-01-12 18:30:00,40,10,17.2618518518444444,49.0255555555666667,5.1000000000,744.8500000000,88.0000000000,6.5000000000,40.0000000000,3.2500000000
2016-01-12 18:40:00,40,0,17.3055555555555556,49.1383333333333333,5.0000000000,744.9000000000,89.0000000000,6.3333333333,40.0000000000,3.3000000000
2016-01-12 18:50:00,30,0,17.2664814814777778,49.1925000000000000,4.9000000000,744.9500000000,90.0000000000,6.1666666667,40.0000000000,3.3500000000
2016-01-12 19:00:00,50,0,17.2522222222222222,49.2159259259333333,4.8000000000,745.0000000000,91.0000000000,6.0000000000,40.0000000000,3.4000000000
2016-01-12 19:10:00,50,0,17.2388888889000000,49.2451851851888889,4.7500000000,745.0333333333,91.3333333333,6.1666666667,40.0000000000,3.4000000000
2016-01-12 19:20:00,60,0,17.2107407407444444,49.3077777777777778,4.7000000000,745.0666666667,91.6666666667,6.3333333333,40.0000000000,3.4000000000
2016-01-12 19:30:00,50,0,17.2029629629555556,49.3866666666666667,4.6500000000,745.1000000000,92.0000000000,6.5000000000,40.0000000000,3.4000000000
2016-01-12 19:40:00,60,0,17.1962962962888889,49.3896296296333333,4.6000000000,745.1333333333,92.3333333333,6.6666666667,40.0000000000,3.4000000000
2016-01-12 19:50:00,60,0,17.1429629629666667,49.3603703703666667,4.5500000000,745.1666666667,92.6666666667,6.8333333333,40.0000000000,3.4000000000
2016-01-12 20:00:00,60,0,17.1177777777777778,49.3832407407444444,4.5000000000,745.2000000000,93.0000000000,7.0000000000,40.0000000000,3.4000000000
2016-01-12 20:10:00,50,0,17.0955555555666667,49.4781481481444444,4.5333333333,745.3166666667,92.6666666667,6.8333333333,40.0000000000,3.4000000000
2016-01-12 20:20:00,50,0,17.0792592592555556,49.5214814814777778,4.5666666667,745.4333333333,92.3333333333,6.6666666667,40.0000000000,3.4000000000
2016-01-12 20:30:00,50,0,17.0822222222222222,49.5011111111111111,4.6000000000,745.5500000000,92.0000000000,6.5000000000,40.0000000000,3.4000000000
2016-01-12 20:40:00,50,0,17.0755555555555556,49.4777777777888889,4.6333333333,745.6666666667,91.6666666667,6.3333333333,40.0000000000,3.4000000000
2016-01-12 20:50:00,50,0,17.0229629629666667,49.4422222222222222,4.6666666667,745.7833333333,91.3333333333,6.1666666667,40.0000000000,3.4000000000
2016-01-12 21:00:00,60,0,16.9925925925888889,49.4529629629666667,4.7000000000,745.9000000000,91.0000000000,6.0000000000,40.0000000000,3.4000000000
2016-01-12 21:10:00,60,0,16.9892592592555556,49.4922222222222222,4.8000000000,745.9500000000,90.5000000000,6.1666666667,38.1666666667,3.4166666667
2016-01-12 21:20:00,40,0,16.9748148148111111,49.5203703703666667,4.9000000000,746.0000000000,90.0000000000,6.3333333333,36.3333333333,3.4333333333
2016-01-12 21:30:00,30,0,16.9711111111111111,49.4992592592666667,5.0000000000,746.0500000000,89.5000000000,6.5000000000,34.5000000000,3.4500000000
2016-01-12 21:40:00,30,20,16.9525308641888889,49.4694444444444444,5.1000000000,746.1000000000,89.0000000000,6.6666666667,32.6666666667,3.4666666667
2016-01-12 21:50:00,30,10,16.9627272727222222,49.5172558922666667,5.2000000000,746.1500000000,88.5000000000,6.8333333333,30.8333333333,3.4833333333
2016-01-12 22:00:00,40,0,17.0006734006666667,49.6349887766666667,5.3000000000,746.2000000000,88.0000000000,7.0000000000,29.0000000000,3.5000000000
2016-01-12 22:10:00,50,10,17.0180787037111111,49.8689197530888889,5.3333333333,746.2666666667,87.3333333333,6.8333333333,30.8333333333,3.4000000000
2016-01-12 22:20:00,50,0,17.0428322440111111,50.0716599232333333,5.3666666667,746.3333333333,86.6666666667,6.6666666667,32.6666666667,3.3000000000
2016-01-12 22:30:00,50,0,17.0371064814777778,50.2203338945000000,5.4000000000,746.4000000000,86.0000000000,6.5000000000,34.5000000000,3.2000000000
2016-01-12 22:40:00,40,0,17.0548148148222222,50.3266666666666667,5.4333333333,746.4666666667,85.3333333333,6.3333333333,36.3333333333,3.1000000000
2016-01-12 22:50:00,50,0,17.0570791245777778,50.3547474747333333,5.4666666667,746.5333333333,84.6666666667,6.1666666667,38.1666666667,3.0000000000
